,lat,lon,temp,pressure,humidity,dew_point,uvi,clouds,wind_speed,wind_deg,wind_gust,probability
0,52.4483,1.506,285.19,1015.0,74.0,280.7,0.0,82.0,11.61,292.0,20.11,1
0,55.5302,-4.1196,281.37,1016.0,84.0,278.83,0.0,100.0,10.73,289.0,19.66,1
0,55.5302,-4.1196,281.37,1016.0,84.0,278.83,0.0,100.0,10.73,289.0,19.66,1
0,52.5627,1.1714,284.73,1015.0,70.0,279.45,0.0,20.0,11.83,270.0,17.49,1
0,53.9517,-0.2331,284.07,1013.0,66.0,277.97,0.0,100.0,6.17,270.0,16.3,1
0,51.685,-3.5079,281.92,1024.0,72.0,277.16,0.06,99.0,9.24,299.0,16.71,1
0,57.4009,-2.8225,278.42,1010.0,83.0,275.77,0.0,88.0,12.17,297.0,22.18,1
0,53.7144,-0.5389,284.26,1014.0,61.0,277.03,0.0,20.0,14.75,289.0,17.43,1
0,55.7343,-4.7757,280.55,1014.0,80.0,277.33,0.0,100.0,5.36,318.0,12.07,1
0,57.3888,-4.0488,278.97,1012.0,70.0,273.93,0.0,40.0,11.32,270.0,16.98,1
0,52.4438,-3.7103,281.63,1023.0,96.0,281.03,0.07,97.0,9.55,290.0,17.98,1
0,57.4165,-2.5347,278.91,1009.0,80.0,275.73,0.0,82.0,13.43,300.0,22.83,1
0,56.055,-3.8281,282.82,1014.0,66.0,276.78,0.0,100.0,9.77,287.0,20.68,1
0,53.7838,-0.8167,284.14,1015.0,76.0,280.08,0.0,95.0,4.92,148.0,9.39,1
0,57.4308,-1.942,279.39,1008.0,79.0,276.02,0.0,36.0,15.72,304.0,24.65,1
0,57.3776,-2.1644,279.67,1009.0,77.0,275.93,0.0,40.0,10.8,310.0,18.01,1
0,53.6082,-0.905,284.27,1016.0,73.0,279.62,0.0,20.0,13.89,280.0,20.58,1
0,55.1254,-1.4952,283.69,1011.0,63.0,276.95,0.0,20.0,4.92,302.0,9.39,1
0,51.6511,-3.4512,282.24,1024.0,81.0,279.16,0.04,99.0,9.12,298.0,16.44,1
0,58.0595,-3.9591,280.54,1010.0,74.0,276.22,0.0,74.0,13.47,298.0,22.23,1
0,52.6677,-3.5794,282.31,1022.0,100.0,282.31,0.0,90.0,8.95,290.0,18.17,1
0,51.5115,-2.6735,284.67,1023.0,87.0,282.58,0.0,90.0,3.58,275.0,6.71,1
0,57.4619,-2.4828,279.31,1009.0,79.0,275.95,0.0,81.0,13.68,300.0,22.89,1
0,55.7247,-3.9606,281.87,1017.0,82.0,278.97,0.0,100.0,6.26,265.0,10.73,1
0,57.4298,-6.4583,278.72,1015.0,82.0,275.89,0.0,100.0,8.05,359.0,12.52,1
0,55.7405,-2.8457,281.0,1013.0,73.0,276.47,0.0,88.0,12.68,295.0,23.73,1
0,57.2337,-7.3479,281.16,1017.0,77.0,277.38,0.0,100.0,13.04,302.0,17.03,1
0,52.7506,0.1662,284.72,1016.0,70.0,279.44,0.0,20.0,11.83,300.0,16.3,1
0,52.3367,1.1266,285.01,1015.0,74.0,280.53,0.0,87.0,4.47,247.0,10.28,1
0,52.7024,-2.1172,285.31,1020.0,70.0,280.01,0.0,66.0,2.24,299.0,6.26,1
0,54.8478,-1.9282,282.04,1014.0,73.0,277.47,0.0,96.0,12.97,294.0,24.12,1
0,53.7415,-1.6495,283.08,1016.0,72.0,278.27,0.0,20.0,0.89,182.0,4.02,1
0,55.5995,-3.9216,281.16,1016.0,85.0,278.8,0.0,100.0,10.83,289.0,20.47,1
0,53.3834,-1.2975,283.98,1017.0,72.0,279.14,0.0,96.0,9.54,296.0,20.84,1
0,54.769,-6.6477,283.32,1021.0,81.0,280.21,0.0,81.0,7.92,291.0,15.57,1
0,53.7909,-1.1429,284.17,1016.0,56.0,275.74,0.0,92.0,10.82,290.0,20.3,1
0,54.8728,-6.1986,282.8,1021.0,83.0,280.06,0.0,79.0,8.6,290.0,16.51,1
0,57.4938,-2.0268,279.18,1008.0,79.0,275.82,0.0,38.0,14.59,303.0,24.05,1
0,52.5024,-1.1792,284.98,1020.0,65.0,278.62,0.0,100.0,8.84,298.0,16.4,1
0,57.3441,-2.6104,279.27,1009.0,81.0,276.26,0.0,82.0,13.05,300.0,22.83,1
0,56.1453,-3.2949,282.28,1011.0,68.0,276.69,0.0,100.0,10.15,282.0,19.7,1
0,52.4119,-1.1663,285.25,1020.0,65.0,278.88,0.0,98.0,8.68,297.0,15.89,1
0,52.5373,-0.0337,285.16,1018.0,72.0,280.27,0.0,93.0,9.99,291.0,18.23,1
0,52.5787,-3.6351,283.38,1022.0,100.0,283.38,0.0,94.0,9.04,290.0,17.87,1
0,55.6374,-4.2119,280.97,1016.0,87.0,278.94,0.0,100.0,9.08,286.0,18.57,1
0,55.4942,-2.381,282.02,1013.0,63.0,275.37,0.0,100.0,10.23,290.0,21.52,1
0,55.7343,-4.7757,280.55,1014.0,80.0,277.33,0.0,100.0,5.36,318.0,12.07,1
0,57.6028,-2.8559,278.99,1008.0,75.0,274.91,0.0,84.0,10.28,269.0,16.99,1
0,54.8154,-1.3744,283.0,1003.0,69.0,277.59,0.0,99.0,3.58,272.0,8.05,1
0,59.2766,-2.9822,279.11,1005.0,75.0,275.02,0.0,45.0,18.21,305.0,22.33,1
0,53.3006,-2.7689,284.28,1020.0,81.0,281.15,0.0,75.0,12.86,270.0,16.3,1
0,51.9606,-4.1234,283.7,1024.0,92.0,282.46,0.08,93.0,9.4,298.0,16.37,1
0,58.6391,-3.0715,279.24,1007.0,74.0,274.96,0.0,71.0,18.08,302.0,24.42,1
0,57.5946,-2.2011,278.8,1008.0,76.0,274.91,0.0,63.0,15.51,300.0,24.23,1
0,52.698,-1.1179,285.05,1018.0,73.0,280.37,0.0,100.0,3.13,278.0,12.96,1
0,53.7952,-0.7998,284.13,1015.0,76.0,280.07,0.0,96.0,4.92,148.0,9.39,1
0,56.9552,-3.1772,277.56,1010.0,69.0,272.47,0.0,83.0,12.64,301.0,24.18,1
0,55.7751,-4.3426,281.97,1016.0,75.0,277.79,0.0,75.0,1.34,288.0,5.36,1
0,53.9001,-2.8657,283.35,1019.0,84.0,280.77,0.0,40.0,10.29,290.0,15.43,1
0,51.69,-2.4075,285.83,1023.0,77.0,281.91,0.0,92.0,7.98,295.0,14.95,1
0,51.7147,-3.5098,282.37,1024.0,72.0,277.59,0.06,99.0,9.39,300.0,17,1
0,52.5784,-3.4285,282.54,1022.0,81.0,279.45,0.0,83.0,10.01,293.0,18.81,1
0,52.6105,-3.4791,282.66,1022.0,81.0,279.57,0.0,85.0,9.79,292.0,18.89,1
0,51.7644,-3.1377,282.44,1023.0,78.0,278.81,0.04,100.0,9.82,302.0,17.76,1
0,52.5278,-3.5425,282.52,1022.0,91.0,281.13,0.0,90.0,9.88,292.0,18.67,1
0,52.4131,-3.2841,282.38,1022.0,85.0,279.99,0.0,86.0,10.43,296.0,18.57,1
0,54.7542,-7.5081,282.99,1022.0,83.0,280.24,0.09,76.0,6.86,284.0,13.72,1
0,54.6145,-6.9552,282.38,1022.0,83.0,279.65,0.0,60.0,7.49,288.0,15.84,1
0,54.6523,-7.6695,283.22,1022.0,85.0,280.82,0.09,83.0,6.06,285.0,13.95,1
0,54.3744,-6.8518,283.63,1022.0,80.0,280.33,0.12,54.0,6.83,287.0,14.97,1
0,54.7661,-6.3071,283.31,1021.0,81.0,280.2,0.0,40.0,4.12,300.0,16.3,1
0,54.5516,-7.009,282.09,1022.0,82.0,279.19,0.1,51.0,6.85,287.0,15.53,1
0,57.2828,-2.4477,278.84,1008.0,78.0,275.31,0.0,40.0,4.92,314.0,11.62,1
0,57.3888,-4.0488,278.97,1012.0,70.0,273.93,0.0,40.0,11.32,270.0,16.98,1
0,50.8814,0.533,285.39,1020.0,81.0,282.23,0.0,78.0,10.36,285.0,16.28,1
0,52.408,1.2128,285.01,1016.0,74.0,280.53,0.0,86.0,11.51,290.0,20.04,1
0,57.607,-2.2901,278.43,1008.0,76.0,274.55,0.0,70.0,15.57,299.0,24.11,1
0,57.4308,-1.942,279.39,1008.0,79.0,276.02,0.0,36.0,15.72,304.0,24.65,1
0,50.8276,0.2714,285.35,1023.0,83.0,282.55,0.0,94.0,2.24,280.0,8.94,1
0,51.6869,-3.1714,283.82,1013.0,77.0,279.96,0.04,100.0,4.92,294.0,8.94,1
0,53.5621,-1.7165,282.08,1018.0,81.0,279.0,0.0,97.0,9.59,292.0,21.48,1
0,53.1143,-3.6685,281.79,1022.0,92.0,280.57,0.0,44.0,9.53,282.0,16.85,1
0,52.4483,1.506,285.19,1015.0,74.0,280.7,0.0,82.0,11.61,292.0,20.11,1
0,51.066,-2.3099,283.96,1021.0,94.0,283.03,0.05,100.0,8.01,293.0,14.43,1
0,52.1742,-1.2793,285.48,1020.0,69.0,279.96,0.0,90.0,8.08,295.0,14.17,1
0,51.395,0.8509,286.37,1019.0,74.0,281.84,0.0,69.0,10.29,288.0,16.44,1
0,51.7237,-2.4829,286.15,1022.0,76.0,282.02,0.0,92.0,1.79,293.0,4.92,1
0,53.8451,-0.6099,283.46,1013.0,58.0,275.57,0.0,99.0,6.17,270.0,16.3,1
0,50.4597,-4.9739,283.27,1028.0,93.0,282.19,0.09,90.0,9.26,290.0,16.3,1
0,55.0096,-2.9153,282.94,1016.0,75.0,278.73,0.0,100.0,8.98,283.0,18.35,1
0,51.443,0.7479,286.76,1017.0,62.0,279.62,0.0,0.0,7.2,290.0,16.3,1
0,53.1511,-1.0146,284.29,1018.0,71.0,279.24,0.0,96.0,9.38,291.0,19.54,1
0,50.24,-5.1249,283.17,1029.0,93.0,282.09,0.18,75.0,5.66,240.0,16.3,1
0,52.5698,0.1233,284.98,1017.0,73.0,280.3,0.0,94.0,1.34,108.0,4.47,1
0,57.3663,-4.8463,279.29,1013.0,81.0,276.28,0.0,98.0,10.75,286.0,18.6,1
0,52.9228,-1.177,284.9,1019.0,71.0,279.82,0.0,75.0,9.26,300.0,14.92,1
0,60.6661,-1.0052,277.81,997.0,77.0,274.13,0.0,94.0,15.09,324.0,18.77,1
0,57.2791,-4.7511,278.01,1014.0,79.0,274.68,0.0,99.0,9.98,286.0,18.31,1
0,55.8539,-3.9335,281.71,1015.0,82.0,278.82,0.0,100.0,0.89,195.0,3.13,1
0,53.7143,-2.389,281.49,1018.0,86.0,279.29,0.0,90.0,6.26,290.0,7.6,1
0,53.7523,-0.0265,284.36,1014.0,68.0,278.68,0.0,100.0,11.63,288.0,18.72,1
0,59.1071,-3.136,278.18,1006.0,75.0,274.12,0.0,52.0,18.6,304.0,22.82,1
0,55.2016,-1.5396,283.64,1007.0,62.0,276.68,0.0,99.0,4.92,302.0,9.39,1
0,55.1191,-2.0094,282.21,1014.0,70.0,277.04,0.0,93.0,11.7,288.0,22.39,1
0,55.2753,-1.7964,283.38,1013.0,55.0,274.75,0.0,95.0,10.98,293.0,21.44,1
0,50.6825,-1.4533,284.3,1024.0,90.0,282.72,0.0,85.0,8.29,289.0,13.69,1
0,51.5886,-1.734,285.01,1021.0,82.0,282.04,0.0,75.0,3.13,285.0,6.71,1
0,58.4393,-3.2257,279.0,1007.0,75.0,274.92,0.0,40.0,13.38,290.0,16.3,1
0,55.9334,-5.4774,280.09,1018.0,84.0,277.58,0.0,100.0,9.65,297.0,16.61,1
0,53.771,-2.3062,282.48,1018.0,86.0,280.26,0.0,93.0,6.26,290.0,7.6,1
0,57.6137,-2.2967,278.29,1008.0,76.0,274.41,0.0,70.0,15.67,299.0,24.15,1
0,56.0431,-3.9613,281.49,1015.0,66.0,275.52,0.0,99.0,9.71,289.0,20.3,1
0,52.8065,-1.0343,284.4,1019.0,71.0,279.34,0.0,75.0,9.26,300.0,14.92,1
0,52.5186,-0.1088,285.25,1018.0,69.0,279.74,0.0,91.0,9.98,291.0,18.18,1
0,55.7497,-4.3217,281.55,1016.0,75.0,277.38,0.0,75.0,1.34,288.0,5.36,1
0,53.8498,-0.7215,284.1,1013.0,72.0,279.26,0.0,99.0,6.17,270.0,16.3,1
0,56.0978,-3.7767,282.88,1013.0,66.0,276.84,0.0,100.0,4.02,257.0,8.05,1
0,52.3182,-0.3867,285.62,1019.0,65.0,279.23,0.0,96.0,9.28,292.0,17.35,1
0,52.2151,-0.6533,285.65,1019.0,70.0,280.33,0.0,20.0,9.77,280.0,16.3,1
0,55.6807,-5.4849,281.98,1018.0,84.0,279.43,0.0,99.0,9.99,294.0,17.31,1
0,52.2047,-0.6274,285.85,1019.0,63.0,279.0,0.0,20.0,9.77,280.0,16.3,1
0,52.2193,-0.6623,285.73,1019.0,70.0,280.41,0.0,20.0,9.77,280.0,16.3,1
0,53.3106,-0.8029,284.56,1016.0,66.0,278.44,0.0,75.0,13.38,290.0,19.03,1
0,57.3233,-2.8752,278.5,1010.0,73.0,274.06,0.0,90.0,11.89,298.0,22.45,1
0,55.0119,-3.0247,283.02,1016.0,72.0,278.22,0.0,100.0,9.0,284.0,17.98,1
0,55.9878,-4.5281,281.16,1016.0,72.0,276.43,0.0,75.0,5.66,280.0,16.3,1
0,50.4106,-3.7076,283.83,1027.0,90.0,282.26,0.05,100.0,1.34,347.0,6.71,1
0,54.6251,-1.4438,283.08,1015.0,67.0,277.25,0.0,20.0,1.34,286.0,6.71,1
0,53.2055,-1.2888,283.57,1018.0,72.0,278.75,0.0,100.0,9.2,295.0,19.59,1
0,58.6042,-3.6852,279.16,1009.0,76.0,275.26,0.0,90.0,15.95,300.0,23.01,1
0,57.4998,-2.542,278.9,1009.0,79.0,275.55,0.0,84.0,13.54,299.0,22.67,1
0,52.6947,0.0482,284.75,1017.0,71.0,279.68,0.0,91.0,9.97,290.0,18.72,1
0,50.9438,-4.4423,282.52,1027.0,91.0,281.13,0.08,100.0,9.19,288.0,15.39,1
0,57.0956,-4.9655,279.78,1014.0,81.0,276.76,0.0,100.0,8.78,289.0,17.03,1
0,55.8226,-3.8849,281.42,1015.0,82.0,278.53,0.0,100.0,0.89,195.0,3.13,1
0,58.9523,-3.1356,278.29,1006.0,70.0,273.28,0.0,75.0,14.4,300.0,16.3,1
0,52.0089,-4.1592,282.85,1024.0,92.0,281.61,0.06,92.0,9.4,297.0,16.42,1
0,54.4959,-1.2624,283.23,1014.0,64.0,276.74,0.0,20.0,2.24,13.0,8.49,1
0,54.0379,-2.8719,283.15,1019.0,94.0,282.23,0.0,99.0,10.54,294.0,18.18,1
0,52.9988,-1.2979,284.61,1017.0,72.0,279.75,0.0,75.0,4.92,337.0,11.18,1
0,54.6103,-3.5081,281.98,1018.0,88.0,280.1,0.0,99.0,2.68,335.0,8.05,1
0,52.3076,-0.5373,285.52,1019.0,63.0,278.68,0.0,98.0,4.02,327.0,9.83,1
0,52.6925,0.0566,284.74,1017.0,72.0,279.87,0.0,90.0,9.99,290.0,18.71,1
0,55.8254,-2.8949,280.78,1013.0,62.0,273.97,0.0,94.0,12.54,289.0,22.58,1
0,55.8718,-3.7461,281.67,1015.0,77.0,277.87,0.0,100.0,9.78,286.0,20.36,1
0,54.0881,-2.6477,282.17,1019.0,94.0,281.26,0.0,99.0,10.73,291.0,19.03,1
0,54.5674,-1.4368,283.33,1014.0,67.0,277.48,0.0,20.0,12.86,290.0,16.3,1
0,57.5822,-1.8993,279.41,1008.0,73.0,274.93,0.0,41.0,16.81,302.0,25.35,1
0,54.0072,-2.7795,282.87,1019.0,94.0,281.95,0.0,100.0,10.41,294.0,18.02,1
0,57.599,-2.8425,278.64,1008.0,75.0,274.57,0.0,84.0,10.28,269.0,16.99,1
0,57.5778,-2.2519,278.59,1008.0,76.0,274.7,0.0,67.0,15.16,300.0,23.96,1
0,57.5814,-2.6468,278.97,1009.0,75.0,274.89,0.0,81.0,14.6,296.0,23.05,1
0,53.7518,-0.2348,284.37,1014.0,50.0,274.34,0.0,100.0,2.24,310.0,8.05,1
0,53.0958,0.1717,284.75,1016.0,69.0,279.26,0.0,93.0,12.03,288.0,20.13,1
0,57.6204,-2.4191,279.03,1009.0,76.0,275.13,0.0,75.0,15.82,298.0,24,1
0,55.7416,-4.09,281.35,1018.0,82.0,278.46,0.0,100.0,3.58,270.0,7.6,1
0,55.6942,-2.657,281.13,1012.0,68.0,275.59,0.0,89.0,12.53,296.0,23.55,1
0,57.3724,-2.4065,279.23,1008.0,80.0,276.04,0.0,76.0,4.92,314.0,11.62,1
0,54.7078,-1.3011,282.94,1014.0,68.0,277.32,0.0,100.0,10.99,295.0,19.54,1
0,52.3942,-1.1669,285.48,1020.0,65.0,279.1,0.0,98.0,8.63,297.0,15.77,1
0,53.6028,-0.1664,284.38,1015.0,66.0,278.27,0.0,20.0,9.26,270.0,14.4,1
0,56.0896,-3.3968,281.86,1012.0,64.0,275.44,0.0,20.0,9.77,270.0,16.98,1
0,54.692,-1.4468,282.83,1015.0,69.0,277.43,0.0,100.0,1.34,286.0,6.71,1
0,56.844,-2.4101,279.53,1010.0,61.0,272.64,0.0,54.0,9.15,298.0,17.91,1
0,57.6607,-2.4175,279.13,1009.0,73.0,274.66,0.0,74.0,16.48,297.0,24.33,1
0,58.2116,-6.7987,279.49,1014.0,80.0,276.3,0.0,100.0,10.89,294.0,16.55,1
0,52.3502,-0.6502,285.33,1019.0,70.0,280.03,0.0,99.0,4.02,327.0,9.83,1
0,56.6825,-3.45,280.0,1011.0,71.0,275.11,0.0,96.0,12.74,299.0,23.48,1
0,54.0694,-0.3062,283.61,1014.0,71.0,278.58,0.0,100.0,11.63,293.0,19.3,1
0,52.0449,-2.1515,285.77,1022.0,73.0,281.06,0.0,40.0,6.69,280.0,16.3,1
0,52.4426,-0.5792,285.24,1019.0,61.0,277.96,0.0,98.0,10.11,293.0,18.49,1
0,54.9847,-1.5177,283.5,1012.0,67.0,277.65,0.0,20.0,10.8,280.0,16.3,1
0,53.5093,0.009,284.34,1014.0,66.0,278.23,0.0,89.0,10.8,270.0,15.95,1
0,52.6256,0.7335,284.45,1016.0,74.0,279.99,0.0,40.0,11.83,270.0,16.3,1
0,51.713,-3.3007,283.01,1013.0,78.0,279.36,0.04,100.0,4.92,294.0,8.94,1
0,52.3044,-1.117,285.47,1020.0,78.0,281.75,0.0,98.0,8.56,296.0,15.52,1
0,54.6741,-3.5231,282.31,1018.0,88.0,280.43,0.0,98.0,9.94,291.0,15.48,1
0,57.5772,-3.2211,278.57,1016.0,76.0,274.68,0.0,75.0,7.15,338.0,9.39,1
0,51.611,-3.4947,282.14,1024.0,83.0,279.41,0.04,99.0,8.86,296.0,15.96,1
0,53.7518,-0.0697,284.36,1014.0,59.0,276.65,0.0,100.0,11.23,288.0,18.91,1
0,57.587,-2.4166,279.14,1009.0,79.0,275.78,0.0,76.0,15.38,298.0,23.77,1
0,59.1893,-2.6925,279.1,1005.0,76.0,275.2,0.0,35.0,18.56,304.0,22.55,1
0,57.3676,-2.0152,279.78,1008.0,79.0,276.4,0.0,44.0,15.45,303.0,24.36,1
0,55.3485,-4.4231,281.24,1017.0,86.0,279.04,0.0,99.0,10.06,294.0,19.1,1
0,57.4182,-2.3353,279.24,1005.0,79.0,275.88,0.0,72.0,0.89,289.0,3.13,1
0,55.5979,-4.6339,282.71,1017.0,75.0,278.5,0.0,20.0,13.38,290.0,16.3,1
0,52.7712,0.3857,284.62,1016.0,70.0,279.35,0.0,40.0,11.83,270.0,16.3,1
0,56.2721,-2.7898,281.84,1011.0,57.0,273.81,0.0,40.0,10.8,290.0,17.49,1
0,56.1665,-3.1593,282.44,1007.0,68.0,276.84,0.0,100.0,7.15,90.0,7.15,1
0,57.7696,-4.3732,277.28,1011.0,76.0,273.43,0.0,87.0,10.36,292.0,19.96,1
0,56.259,-2.7497,282.18,1011.0,57.0,274.12,0.0,40.0,10.8,290.0,17.49,1
0,53.1143,-3.6685,281.79,1022.0,92.0,280.57,0.0,44.0,9.53,282.0,16.85,1
0,54.8717,-7.3805,283.35,1022.0,84.0,280.77,0.1,84.0,7.34,284.0,14.14,1
0,55.0847,-6.2578,281.58,1020.0,86.0,279.38,0.0,88.0,9.96,292.0,17.08,1
0,54.6864,-6.8908,281.86,1021.0,83.0,279.14,0.0,69.0,8.07,289.0,16.15,1
0,55.0445,-6.2797,281.27,1021.0,86.0,279.07,0.0,85.0,9.49,292.0,16.98,1
0,57.671,-4.4922,278.29,1012.0,75.0,274.23,0.0,93.0,10.26,289.0,19.55,1
0,55.7102,-4.2521,281.17,1016.0,82.0,278.29,0.0,100.0,8.06,285.0,18.26,1
0,53.3938,-4.4003,283.28,1023.0,97.0,282.83,0.0,75.0,6.17,270.0,16.3,1
0,55.7541,-4.4667,281.31,1016.0,76.0,277.34,0.0,75.0,1.34,288.0,5.36,1
0,54.8497,-1.7487,281.91,1014.0,70.0,276.75,0.0,98.0,12.03,297.0,23.24,1
0,51.5022,0.1421,287.06,1019.0,63.0,280.14,0.0,40.0,2.24,355.0,5.36,1
0,57.5993,-2.0668,278.55,1008.0,76.0,274.67,0.0,50.0,15.88,301.0,24.64,1
0,55.1735,-4.9255,282.9,1019.0,85.0,280.5,0.0,97.0,11.56,296.0,18.41,1
0,52.2098,-3.1795,283.14,1022.0,85.0,280.74,0.0,90.0,10.55,297.0,18.77,1
0,56.433,-3.8134,279.36,1012.0,77.0,275.63,0.0,99.0,8.61,292.0,21.56,1
0,55.5824,-3.8408,281.26,1016.0,99.0,281.11,0.0,100.0,11.22,290.0,20.91,1
0,55.136,-1.7079,283.01,1013.0,63.0,276.31,0.0,20.0,10.8,280.0,16.3,1
0,54.0355,-2.9191,283.17,1019.0,94.0,282.25,0.0,99.0,10.69,294.0,18.26,1
0,57.2223,-2.8143,277.71,1005.0,73.0,273.3,0.0,82.0,6.71,315.0,8.05,1
0,55.7584,-3.6055,281.15,1015.0,76.0,277.18,0.0,99.0,10.01,285.0,20.45,1
0,52.6851,-1.6706,285.42,1018.0,70.0,280.11,0.0,80.0,4.47,301.0,10.28,1
0,56.529,-2.6504,282.66,1011.0,60.0,275.29,0.0,82.0,11.87,295.0,20.48,1
0,56.6823,-2.8329,281.28,1010.0,60.0,273.99,0.0,58.0,11.29,298.0,22.77,1
0,54.9679,-7.3129,283.26,1021.0,82.0,280.33,0.1,40.0,7.72,280.0,16.3,1
0,58.124,-4.3301,279.34,1011.0,78.0,275.8,0.0,80.0,12.26,297.0,21.03,1
0,57.599,-2.4816,279.36,1009.0,77.0,275.63,0.0,78.0,15.47,298.0,23.71,1
0,57.4057,-4.1071,278.31,1012.0,72.0,273.68,0.0,40.0,11.32,270.0,16.98,1
0,57.5329,-4.6315,278.26,1013.0,77.0,274.57,0.0,91.0,10.22,285.0,18.89,1
0,55.851,-2.3089,281.56,1012.0,72.0,276.81,0.0,99.0,13.65,291.0,21.79,1
0,55.777,-5.4706,282.0,1018.0,83.0,279.27,0.0,100.0,9.9,292.0,17.04,1
0,51.5511,-2.9591,285.24,1024.0,81.0,282.08,0.0,100.0,7.96,300.0,13.23,1
0,56.5823,-2.9497,280.74,1011.0,69.0,275.42,0.0,20.0,7.72,280.0,16.3,1
0,56.0905,-3.3177,281.81,1012.0,64.0,275.39,0.0,20.0,9.77,270.0,16.98,1
0,52.0647,-0.5354,286.62,1019.0,59.0,278.78,0.0,20.0,9.77,280.0,16.3,1
0,58.3381,-6.2513,279.2,1013.0,82.0,276.36,0.0,20.0,9.26,290.0,14.4,1
0,58.9997,-2.9126,279.15,1006.0,70.0,274.1,0.0,75.0,14.4,300.0,16.3,1
0,53.7585,-0.3304,284.35,1014.0,50.0,274.32,0.0,100.0,2.24,310.0,8.05,1
0,53.3447,-0.8544,284.25,1016.0,66.0,278.15,0.0,20.0,13.89,280.0,20.58,1
0,51.7784,-3.8472,282.56,1024.0,80.0,279.29,0.06,97.0,8.91,302.0,15.94,1
0,52.9758,-1.044,284.82,1018.0,73.0,280.15,0.0,100.0,8.05,300.0,15.65,1
0,52.3182,-0.3867,285.62,1019.0,65.0,279.23,0.0,96.0,9.28,292.0,17.35,1
0,52.43,-1.256,285.5,1019.0,63.0,278.66,0.0,98.0,1.34,337.0,6.26,1
0,51.7294,-3.1612,283.03,1023.0,78.0,279.38,0.04,100.0,9.73,302.0,17.48,1
0,58.0057,-6.5928,279.07,1014.0,75.0,274.98,0.0,100.0,9.68,293.0,16.3,1
0,58.9217,-2.7156,279.16,1006.0,70.0,274.11,0.0,75.0,14.4,300.0,16.3,1
0,53.2547,-4.204,283.23,1024.0,93.0,282.15,0.0,90.0,5.66,250.0,16.3,1
0,51.5022,-3.669,283.58,636.0,88.0,281.68,0.06,100.0,4.47,281.0,5.81,1
0,55.265,-1.6248,283.62,1009.0,56.0,275.22,0.0,75.0,4.92,302.0,9.39,1
0,56.3272,-5.5683,281.74,1017.0,71.0,276.79,0.0,75.0,11.32,290.0,16.3,1
0,56.0397,-4.0642,280.77,1015.0,66.0,274.83,0.0,99.0,9.42,290.0,20,1
0,58.3476,-3.3563,278.36,1007.0,75.0,274.3,0.0,40.0,13.38,290.0,16.3,1
0,55.8254,-2.8949,280.78,1013.0,62.0,273.97,0.0,94.0,12.54,289.0,22.58,1
0,57.6926,-2.0039,279.64,1008.0,73.0,275.16,0.0,51.0,17.39,300.0,25.48,1
0,57.3441,-2.6104,279.27,1009.0,81.0,276.26,0.0,82.0,13.05,300.0,22.83,1
0,60.0499,-1.234,278.55,1000.0,70.0,273.52,0.0,90.0,16.46,310.0,16.3,1
0,56.2119,-3.7348,279.78,1013.0,66.0,273.89,0.0,100.0,4.02,257.0,8.05,1
0,55.8286,-2.1612,282.51,1011.0,66.0,276.49,0.0,100.0,13.71,292.0,21.61,1
0,55.6495,-3.9221,281.37,1016.0,82.0,278.48,0.0,100.0,10.34,287.0,20.05,1
0,55.4919,-5.6693,282.27,1019.0,87.0,280.22,0.0,75.0,10.29,290.0,16.3,1
0,50.3069,-4.8851,283.43,1028.0,93.0,282.35,0.09,90.0,9.26,290.0,16.3,1
0,50.3497,-4.9606,283.22,1028.0,93.0,282.14,0.09,90.0,9.26,290.0,16.3,1
0,58.1142,-3.7875,278.42,1010.0,74.0,274.17,0.0,72.0,14.86,298.0,23.3,1
0,56.9211,-2.467,279.51,1010.0,61.0,272.62,0.0,43.0,10.27,302.0,21.08,1
0,52.6042,-0.1335,284.99,1018.0,76.0,280.9,0.0,91.0,9.96,291.0,18.51,1
0,57.5597,-7.3295,280.99,1016.0,81.0,277.94,0.0,75.0,9.77,290.0,16.3,1
0,57.4923,-2.5301,278.79,1009.0,79.0,275.44,0.0,84.0,13.58,299.0,22.72,1
0,52.707,1.6644,284.86,1014.0,73.0,280.19,0.0,89.0,13.52,294.0,21.26,1
0,55.72,-4.2537,281.58,1016.0,80.0,278.33,0.0,100.0,7.96,285.0,18.25,1
0,57.1011,-4.6888,280.33,1014.0,80.0,277.12,0.0,100.0,8.9,287.0,17.45,1
0,51.5383,-2.6739,284.86,1023.0,87.0,282.77,0.0,90.0,3.58,275.0,6.71,1
0,53.6223,-0.9356,284.27,1016.0,72.0,279.42,0.0,20.0,13.89,280.0,20.58,1
0,58.5224,-4.4657,279.9,1010.0,76.0,275.97,0.0,100.0,15.55,298.0,22.26,1
0,56.8758,-5.1605,280.41,1015.0,68.0,274.9,0.0,100.0,7.96,290.0,16.48,1
0,51.5564,-3.4597,283.11,1024.0,87.0,281.05,0.04,90.0,7.72,280.0,16.3,1
0,51.6065,-3.496,282.15,1024.0,83.0,279.42,0.04,99.0,8.84,296.0,15.92,1
0,54.544,-7.0197,281.99,1022.0,82.0,279.09,0.1,50.0,6.76,286.0,15.46,1
0,54.7313,-5.9118,281.32,1020.0,84.0,278.78,0.0,74.0,4.02,248.0,9.39,1
0,52.166,0.316,285.55,1019.0,60.0,278.01,0.0,20.0,8.75,310.0,16.3,1
