50.1,-7.4,284.47,1031.0,84.0,281.87,0.22,100.0,10.6,299.0,12.86,0.8326622,2136990.21
50.1,-7.3,284.46,1031.0,85.0,282.03,0.22,99.0,10.52,299.0,12.89,0.65776753,2151980.73
50.1,-7.2,282.59,1031.0,85.0,280.2,0.22,98.0,10.45,299.0,13,0.64603645,2207545.6
50.1,-7.1,282.59,1031.0,85.0,280.2,0.22,97.0,10.38,298.0,13.18,0.65918565,2300519.17
50.1,-7.0,282.59,1031.0,86.0,280.37,0.22,97.0,10.31,298.0,13.37,0.22407416,2401451.66
50.1,-6.9,282.59,1031.0,86.0,280.37,0.22,91.0,10.29,298.0,13.58,0.6177642,2516395.71
50.1,-6.8,282.59,1031.0,86.0,280.37,0.22,86.0,10.27,298.0,13.8,0.6251812,2640686.7
50.1,-6.7,282.59,1031.0,86.0,280.37,0.22,82.0,10.3,297.0,13.97,0.32869303,2739484.48
50.1,-6.6,282.92,1030.0,87.0,280.86,0.22,78.0,10.37,297.0,14.1,0.5719625,2816676.5
50.1,-6.5,282.91,1030.0,87.0,280.85,0.21,75.0,10.45,297.0,14.23,0.6281611,2895305.04
50.1,-6.4,282.9,1030.0,96.0,282.29,0.21,66.0,10.56,297.0,14.24,0.52432865,2901413.28
50.1,-6.3,282.87,1030.0,96.0,282.26,0.21,57.0,10.68,297.0,14.24,0.6415708,2901413.28
50.1,-6.2,282.91,1030.0,96.0,282.3,0.21,49.0,10.72,297.0,14.2,0.6359361,2877031.8
50.1,-6.1,282.9,1030.0,96.0,282.29,0.21,43.0,10.69,296.0,14.09,0.58714044,2810687.78
50.1,-6.0,282.9,1030.0,89.0,281.18,0.2,36.0,10.66,296.0,13.99,0.6768925,2751267.20
50.1,-5.9,282.89,1029.0,100.0,282.89,0.2,90.0,9.77,300.0,13.65,0.64034486,2555509.98
50.1,-5.8,283.02,1029.0,100.0,283.02,0.2,90.0,9.77,300.0,13.65,0.3841827,2555509.98
50.1,-5.7,283.04,1029.0,100.0,283.04,0.2,90.0,9.77,300.0,13.65,0.6390141,2555509.98
50.1,-5.6,282.51,1029.0,100.0,282.51,0.2,90.0,9.77,300.0,13.65,0.59946114,2555509.98
50.1,-5.5,283.25,1029.0,97.0,282.8,0.18,90.0,9.77,300.0,13.65,0.5969698,2555509.98
50.1,-5.4,283.38,1029.0,96.0,282.77,0.18,75.0,5.66,240.0,13.65,0.7429865,2555509.98
50.1,-5.3,283.14,1029.0,93.0,282.06,0.18,75.0,5.66,240.0,13.65,0.5860087,2555509.98
50.1,-5.2,283.28,1029.0,93.0,282.2,0.18,75.0,5.66,240.0,13.65,0.54819393,2555509.98
50.1,-5.1,283.49,1029.0,93.0,282.41,0.18,75.0,5.66,240.0,13.65,0.42822072,2555509.98
50.1,-5.0,283.62,1029.0,93.0,282.54,0.09,75.0,5.66,240.0,13.65,0.6498771,2555509.98
50.1,-4.9,283.68,1029.0,89.0,281.95,0.09,88.0,8.94,298.0,14.18,0.5141563,2864892.42
50.1,-4.8,283.73,1029.0,89.0,281.99,0.09,92.0,9.24,299.0,14.22,0.5620541,2889205.38
50.1,-4.7,283.87,1029.0,89.0,282.13,0.09,95.0,9.45,300.0,14.3,0.3687946,2938243.2
50.1,-4.6,283.94,1029.0,89.0,282.2,0.09,97.0,9.57,300.0,14.4,0.60633135,3000316.7
50.1,-4.5,284.01,1029.0,89.0,282.27,0.07,99.0,9.68,300.0,14.51,0.77442145,3069600.55
50.1,-4.4,284.06,1028.0,89.0,282.32,0.07,97.0,9.71,300.0,14.43,0.4861257,3019107.80
50.1,-4.3,284.11,1028.0,89.0,282.37,0.07,96.0,9.73,300.0,14.35,0.58479786,2969171.82
50.1,-4.2,284.15,1028.0,89.0,282.41,0.07,95.0,9.69,299.0,14.29,0.61420107,2932083.36
50.1,-4.1,284.2,1028.0,90.0,282.62,0.07,95.0,9.6,298.0,14.26,0.7073169,2913655.51
50.1,-4.0,284.25,1028.0,90.0,282.67,0.05,96.0,9.52,296.0,14.23,0.61655724,2895305.04
50.1,-3.9,284.34,1028.0,90.0,282.76,0.05,96.0,9.44,295.0,14.17,0.58207697,2858835.57
50.1,-3.8,284.41,1028.0,91.0,283.0,0.05,97.0,9.38,293.0,14.12,0.5455296,2828679.33
50.1,-3.7,284.48,1028.0,91.0,283.07,0.05,98.0,9.4,291.0,13.96,0.5210387,2733605.76
50.1,-3.6,284.52,1028.0,90.0,282.94,0.05,99.0,9.5,290.0,13.72,0.7868413,2595027.48
50.1,-3.5,284.56,1028.0,90.0,282.98,0.07,100.0,9.6,289.0,13.47,0.5174662,2455740.17
50.1,-3.4,284.59,1027.0,90.0,283.01,0.07,100.0,9.82,289.0,13.69,0.60682297,2578041.90
50.1,-3.3,284.39,1027.0,90.0,282.81,0.07,100.0,10.04,289.0,13.92,0.65766567,2710174.98
50.1,-3.2,284.38,1027.0,90.0,282.8,0.07,100.0,10.23,289.0,14.2,0.5234514,2877031.8
50.1,-3.1,284.59,1027.0,89.0,282.84,0.07,100.0,10.39,289.0,14.53,0.7245464,3082311.09
50.1,-3.0,284.46,1027.0,89.0,282.71,0.07,100.0,10.55,289.0,14.87,0.7108858,3303790.74
50.1,-2.9,284.0,1027.0,89.0,282.26,0.07,100.0,10.68,290.0,15.17,0.6464663,3507812.48
50.1,-2.8,283.43,1027.0,88.0,281.53,0.07,100.0,10.81,290.0,15.48,0.6804216,3727284.09
50.1,-2.7,283.32,1026.0,88.0,281.42,0.07,100.0,10.95,291.0,15.7,0.5718116,3888468.5
